
# This file can be used as a template for user-created/modified analysis inputs in the context of this particular model for these particular command-line arguments.
# The row after next MUST remain in the file in order for it to be parsable by the CSV reader. They indicate the following:
cell-total, time-start, time-col, cell-start, cell-end, specie-option,
20,0,1,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,

Time,Cell,ph1,ph7,ph13,pd,mh1,mh7,mh13,md,ph11,ph17,ph113,ph77,ph1313,ph713,
Time: 6.00002,Cell: 40,0,0,415,0,0,0,209,0,0,0,0,0,1343,0,
,Cell: 41,0,0,383,0,0,0,190,0,0,0,0,0,1284,0,
,Cell: 42,0,0,416,0,0,0,197,0,0,0,0,0,1326,0,
,Cell: 43,0,0,424,0,0,0,209,0,0,0,0,0,1254,0,
,Cell: 24,0,0,403,0,0,0,195,0,0,0,0,0,1268,0,
,Cell: 25,0,0,408,0,0,0,196,0,0,0,0,0,1197,0,
,Cell: 26,0,0,416,0,0,0,224,0,0,0,0,0,1462,0,
,Cell: 27,0,0,417,0,0,0,232,0,0,0,0,0,1508,0,
,Cell: 28,0,0,367,0,0,0,207,0,0,0,0,0,1411,0,
,Cell: 29,0,0,391,0,0,0,197,0,0,0,0,0,1346,0,
,Cell: 30,0,0,432,0,0,0,216,0,0,0,0,0,1344,0,
,Cell: 31,0,0,429,0,0,0,208,0,0,0,0,0,1345,0,
,Cell: 32,0,0,386,0,0,0,179,0,0,0,0,0,1323,0,
,Cell: 33,0,0,385,0,0,0,196,0,0,0,0,0,1304,0,
,Cell: 34,0,0,418,0,0,0,204,0,0,0,0,0,1335,0,
,Cell: 35,0,0,415,0,0,0,206,0,0,0,0,0,1259,0,
,Cell: 36,0,0,415,0,0,0,209,0,0,0,0,0,1343,0,
,Cell: 37,0,0,383,0,0,0,190,0,0,0,0,0,1284,0,
,Cell: 38,0,0,416,0,0,0,197,0,0,0,0,0,1326,0,
,Cell: 39,0,0,424,0,0,0,209,0,0,0,0,0,1254,0,

Time: 7.00002,Cell: 40,0,0,438,0,0,0,233,0,0,0,0,0,1747,0,
,Cell: 41,0,0,428,0,0,0,222,0,0,0,0,0,1637,0,
,Cell: 42,0,0,450,0,0,0,226,0,0,0,0,0,1701,0,
