
# This file can be used as a template for user-created/modified analysis inputs in the context of this particular model for these particular command-line arguments.
# The row after next MUST remain in the file in order for it to be parsable by the CSV reader. They indicate the following:
cell-total, time-start, time-col, cell-start, cell-end, specie-option,
20,0,1,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,

Time,Cell,ph1,ph7,ph13,pd,mh1,mh7,mh13,md,ph11,ph17,ph113,ph77,ph1313,ph713,
,Cell: 38,0,0,528,0,0,0,242,0,0,0,0,0,4236,0,
,Cell: 39,0,0,492,0,0,0,236,0,0,0,0,0,4145,0,

Time: 6.00001,Cell: 40,0,0,538,0,0,0,257,0,0,0,0,0,4712,0,
,Cell: 41,0,0,534,0,0,0,268,0,0,0,0,0,4728,0,
,Cell: 42,0,0,598,0,0,0,258,0,0,0,0,0,4626,0,
,Cell: 43,0,0,573,0,0,0,286,0,0,0,0,0,4847,0,
,Cell: 24,0,0,648,0,0,0,284,0,0,0,0,0,5190,0,
,Cell: 25,0,0,531,0,0,0,268,0,0,0,0,0,4840,0,
,Cell: 26,0,0,538,0,0,0,297,0,0,0,0,0,5234,0,
,Cell: 27,0,0,519,0,0,0,235,0,0,0,0,0,3952,0,
,Cell: 28,0,0,537,0,0,0,274,0,0,0,0,0,4719,0,
,Cell: 29,0,0,573,0,0,0,266,0,0,0,0,0,4849,0,
,Cell: 30,0,0,599,0,0,0,287,0,0,0,0,0,5265,0,
,Cell: 31,0,0,545,0,0,0,276,0,0,0,0,0,4644,0,
,Cell: 32,0,0,584,0,0,0,269,0,0,0,0,0,4701,0,
,Cell: 33,0,0,592,0,0,0,288,0,0,0,0,0,5000,0,
,Cell: 34,0,0,595,0,0,0,243,0,0,0,0,0,4506,0,
,Cell: 35,0,0,558,0,0,0,257,0,0,0,0,0,4808,0,
,Cell: 36,0,0,534,0,0,0,268,0,0,0,0,0,4728,0,
,Cell: 37,0,0,598,0,0,0,258,0,0,0,0,0,4626,0,
,Cell: 38,0,0,573,0,0,0,286,0,0,0,0,0,4847,0,
,Cell: 39,0,0,538,0,0,0,257,0,0,0,0,0,4712,0,

Time: 7.00001,Cell: 40,0,0,583,0,0,0,279,0,0,0,0,0,5312,0,
,Cell: 41,0,0,621,0,0,0,284,0,0,0,0,0,5283,0,
,Cell: 42,0,0,604,0,0,0,300,0,0,0,0,0,5451,0,
,Cell: 43,0,0,562,0,0,0,310,0,0,0,0,0,5684,0,
,Cell: 44,0,0,604,0,0,0,300,0,0,0,0,0,5451,0,
,Cell: 45,0,0,583,0,0,0,279,0,0,0,0,0,5312,0,
,Cell: 46,0,0,562,0,0,0,310,0,0,0,0,0,5684,0,
,Cell: 47,0,0,621,0,0,0,284,0,0,0,0,0,5283,0,
,Cell: 28,0,0,580,0,0,0,293,0,0,0,0,0,5445,0,
,Cell: 29,0,0,557,0,0,0,289,0,0,0,0,0,5564,0,
,Cell: 30,0,0,623,0,0,0,316,0,0,0,0,0,5946,0,
,Cell: 31,0,0,607,0,0,0,298,0,0,0,0,0,5413,0,
,Cell: 32,0,0,613,0,0,0,306,0,0,0,0,0,5549,0,
,Cell: 33,0,0,614,0,0,0,319,0,0,0,0,0,5834,0,
,Cell: 34,0,0,570,0,0,0,272,0,0,0,0,0,5093,0,
,Cell: 35,0,0,576,0,0,0,300,0,0,0,0,0,5253,0,
,Cell: 36,0,0,559,0,0,0,302,0,0,0,0,0,5400,0,
,Cell: 37,0,0,636,0,0,0,274,0,0,0,0,0,5143,0,
,Cell: 38,0,0,609,0,0,0,314,0,0,0,0,0,5679,0,
,Cell: 39,0,0,600,0,0,0,298,0,0,0,0,0,5300,0,

Time: 8.00001,Cell: 40,0,0,605,0,0,0,306,0,0,0,0,0,5666,0,
,Cell: 41,0,0,633,0,0,0,299,0,0,0,0,0,5741,0,
,Cell: 42,0,0,616,0,0,0,330,0,0,0,0,0,5977,0,
,Cell: 43,0,0,606,0,0,0,323,0,0,0,0,0,6148,0,
,Cell: 44,0,0,660,0,0,0,325,0,0,0,0,0,6147,0,
,Cell: 45,0,0,589,0,0,0,308,0,0,0,0,0,5702,0,
,Cell: 46,0,0,636,0,0,0,331,0,0,0,0,0,6282,0,
,Cell: 47,0,0,628,0,0,0,297,0,0,0,0,0,5848,0,
,Cell: 48,0,0,589,0,0,0,308,0,0,0,0,0,5702,0,
,Cell: 49,0,0,660,0,0,0,325,0,0,0,0,0,6147,0,
,Cell: 50,0,0,628,0,0,0,297,0,0,0,0,0,5848,0,
,Cell: 51,0,0,636,0,0,0,331,0,0,0,0,0,6282,0,
,Cell: 32,0,0,659,0,0,0,337,0,0,0,0,0,6214,0,
,Cell: 33,0,0,625,0,0,0,349,0,0,0,0,0,6455,0,
,Cell: 34,0,0,615,0,0,0,308,0,0,0,0,0,5762,0,
,Cell: 35,0,0,628,0,0,0,325,0,0,0,0,0,5992,0,
,Cell: 36,0,0,621,0,0,0,321,0,0,0,0,0,6101,0,
,Cell: 37,0,0,585,0,0,0,300,0,0,0,0,0,5726,0,
,Cell: 38,0,0,645,0,0,0,350,0,0,0,0,0,6342,0,
,Cell: 39,0,0,628,0,0,0,335,0,0,0,0,0,6150,0,

Time: 9.00001,Cell: 40,0,0,646,0,0,0,330,0,0,0,0,0,6163,0,
,Cell: 41,0,0,625,0,0,0,323,0,0,0,0,0,6263,0,
,Cell: 42,0,0,625,0,0,0,348,0,0,0,0,0,6671,0,
,Cell: 43,0,0,641,0,0,0,346,0,0,0,0,0,6697,0,
,Cell: 44,0,0,674,0,0,0,358,0,0,0,0,0,6780,0,
,Cell: 45,0,0,672,0,0,0,350,0,0,0,0,0,6352,0,
,Cell: 46,0,0,690,0,0,0,363,0,0,0,0,0,6831,0,
,Cell: 47,0,0,619,0,0,0,336,0,0,0,0,0,6271,0,
,Cell: 48,0,0,660,0,0,0,333,0,0,0,0,0,6352,0,
,Cell: 49,0,0,621,0,0,0,373,0,0,0,0,0,6824,0,
,Cell: 50,0,0,660,0,0,0,323,0,0,0,0,0,6163,0,
,Cell: 51,0,0,626,0,0,0,363,0,0,0,0,0,6750,0,
,Cell: 52,0,0,621,0,0,0,373,0,0,0,0,0,6824,0,
,Cell: 53,0,0,626,0,0,0,363,0,0,0,0,0,6750,0,
,Cell: 54,0,0,660,0,0,0,323,0,0,0,0,0,6163,0,
,Cell: 55,0,0,660,0,0,0,333,0,0,0,0,0,6352,0,
,Cell: 36,0,0,702,0,0,0,356,0,0,0,0,0,6565,0,
,Cell: 37,0,0,655,0,0,0,328,0,0,0,0,0,6202,0,
,Cell: 38,0,0,700,0,0,0,379,0,0,0,0,0,7062,0,
,Cell: 39,0,0,667,0,0,0,364,0,0,0,0,0,6924,0,

Time: 10,Cell: 40,0,0,663,0,0,0,358,0,0,0,0,0,6793,0,
,Cell: 41,0,0,675,0,0,0,355,0,0,0,0,0,6802,0,
,Cell: 42,0,0,664,0,0,0,363,0,0,0,0,0,7165,0,
,Cell: 43,0,0,685,0,0,0,398,0,0,0,0,0,7343,0,
,Cell: 44,0,0,677,0,0,0,381,0,0,0,0,0,7351,0,
,Cell: 45,0,0,649,0,0,0,378,0,0,0,0,0,7016,0,
,Cell: 46,0,0,749,0,0,0,398,0,0,0,0,0,7667,0,
,Cell: 47,0,0,654,0,0,0,332,0,0,0,0,0,6830,0,
,Cell: 48,0,0,654,0,0,0,361,0,0,0,0,0,6740,0,
,Cell: 49,0,0,710,0,0,0,386,0,0,0,0,0,7606,0,
,Cell: 50,0,0,640,0,0,0,351,0,0,0,0,0,6879,0,
,Cell: 51,0,0,720,0,0,0,392,0,0,0,0,0,7360,0,
,Cell: 52,0,0,706,0,0,0,383,0,0,0,0,0,7679,0,
,Cell: 53,0,0,679,0,0,0,398,0,0,0,0,0,7379,0,
,Cell: 54,0,0,645,0,0,0,333,0,0,0,0,0,6609,0,
,Cell: 55,0,0,671,0,0,0,358,0,0,0,0,0,6940,0,
,Cell: 56,0,0,679,0,0,0,398,0,0,0,0,0,7379,0,
,Cell: 57,0,0,671,0,0,0,358,0,0,0,0,0,6940,0,
,Cell: 58,0,0,645,0,0,0,333,0,0,0,0,0,6609,0,
,Cell: 59,0,0,706,0,0,0,383,0,0,0,0,0,7679,0,

Time: 11,Cell: 60,0,0,704,0,0,0,384,0,0,0,0,0,7349,0,
,Cell: 61,0,0,703,0,0,0,411,0,0,0,0,0,8085,0,
,Cell: 62,0,0,698,0,0,0,414,0,0,0,0,0,8122,0,
,Cell: 63,0,0,682,0,0,0,357,0,0,0,0,0,6979,0,
,Cell: 44,0,0,714,0,0,0,397,0,0,0,0,0,7880,0,
,Cell: 45,0,0,672,0,0,0,404,0,0,0,0,0,7660,0,
,Cell: 46,0,0,728,0,0,0,422,0,0,0,0,0,8268,0,
,Cell: 47,0,0,686,0,0,0,349,0,0,0,0,0,6872,0,
,Cell: 48,0,0,711,0,0,0,375,0,0,0,0,0,7227,0,
,Cell: 49,0,0,750,0,0,0,423,0,0,0,0,0,8120,0,
,Cell: 50,0,0,650,0,0,0,367,0,0,0,0,0,7254,0,
,Cell: 51,0,0,723,0,0,0,411,0,0,0,0,0,8038,0,
,Cell: 52,0,0,720,0,0,0,410,0,0,0,0,0,8089,0,
,Cell: 53,0,0,679,0,0,0,418,0,0,0,0,0,8202,0,
,Cell: 54,0,0,668,0,0,0,340,0,0,0,0,0,6961,0,
,Cell: 55,0,0,665,0,0,0,382,0,0,0,0,0,7464,0,
,Cell: 56,0,0,698,0,0,0,414,0,0,0,0,0,8122,0,
,Cell: 57,0,0,704,0,0,0,384,0,0,0,0,0,7349,0,
,Cell: 58,0,0,682,0,0,0,357,0,0,0,0,0,6979,0,
,Cell: 59,0,0,703,0,0,0,411,0,0,0,0,0,8085,0,

Time: 12,Cell: 60,0,0,690,0,0,0,400,0,0,0,0,0,7994,0,
,Cell: 61,0,0,716,0,0,0,420,0,0,0,0,0,8441,0,
,Cell: 62,0,0,755,0,0,0,434,0,0,0,0,0,8599,0,
,Cell: 63,0,0,700,0,0,0,390,0,0,0,0,0,7553,0,
,Cell: 64,0,0,690,0,0,0,400,0,0,0,0,0,7994,0,
,Cell: 65,0,0,700,0,0,0,390,0,0,0,0,0,7553,0,
,Cell: 66,0,0,716,0,0,0,420,0,0,0,0,0,8441,0,
,Cell: 67,0,0,755,0,0,0,434,0,0,0,0,0,8599,0,
,Cell: 48,0,0,697,0,0,0,381,0,0,0,0,0,7818,0,
,Cell: 49,0,0,732,0,0,0,435,0,0,0,0,0,8710,0,
,Cell: 50,0,0,708,0,0,0,386,0,0,0,0,0,7684,0,
,Cell: 51,0,0,690,0,0,0,412,0,0,0,0,0,8447,0,
,Cell: 52,0,0,713,0,0,0,422,0,0,0,0,0,8488,0,
,Cell: 53,0,0,754,0,0,0,445,0,0,0,0,0,8662,0,
,Cell: 54,0,0,683,0,0,0,364,0,0,0,0,0,7201,0,
,Cell: 55,0,0,734,0,0,0,399,0,0,0,0,0,8045,0,
,Cell: 56,0,0,741,0,0,0,417,0,0,0,0,0,8420,0,
,Cell: 57,0,0,703,0,0,0,421,0,0,0,0,0,8135,0,
,Cell: 58,0,0,674,0,0,0,370,0,0,0,0,0,7542,0,
,Cell: 59,0,0,762,0,0,0,422,0,0,0,0,0,8536,0,

Time: 13,Cell: 60,0,0,729,0,0,0,403,0,0,0,0,0,8387,0,
,Cell: 61,0,0,763,0,0,0,443,0,0,0,0,0,8759,0,
,Cell: 62,0,0,764,0,0,0,437,0,0,0,0,0,9107,0,
,Cell: 63,0,0,740,0,0,0,400,0,0,0,0,0,8244,0,
,Cell: 64,0,0,725,0,0,0,418,0,0,0,0,0,8423,0,
,Cell: 65,0,0,724,0,0,0,425,0,0,0,0,0,8118,0,
,Cell: 66,0,0,741,0,0,0,425,0,0,0,0,0,8689,0,
,Cell: 67,0,0,750,0,0,0,450,0,0,0,0,0,9022,0,
,Cell: 68,0,0,750,0,0,0,450,0,0,0,0,0,9022,0,
,Cell: 69,0,0,741,0,0,0,425,0,0,0,0,0,8689,0,
,Cell: 70,0,0,725,0,0,0,418,0,0,0,0,0,8423,0,
,Cell: 71,0,0,724,0,0,0,425,0,0,0,0,0,8118,0,
,Cell: 52,0,0,751,0,0,0,431,0,0,0,0,0,8760,0,
,Cell: 53,0,0,770,0,0,0,460,0,0,0,0,0,9126,0,
,Cell: 54,0,0,729,0,0,0,386,0,0,0,0,0,7617,0,
,Cell: 55,0,0,702,0,0,0,406,0,0,0,0,0,8411,0,
,Cell: 56,0,0,739,0,0,0,419,0,0,0,0,0,8711,0,
,Cell: 57,0,0,753,0,0,0,426,0,0,0,0,0,8625,0,
,Cell: 58,0,0,706,0,0,0,391,0,0,0,0,0,7854,0,
,Cell: 59,0,0,788,0,0,0,442,0,0,0,0,0,8972,0,

Time: 14,Cell: 60,0,0,779,0,0,0,426,0,0,0,0,0,8619,0,
,Cell: 61,0,0,753,0,0,0,455,0,0,0,0,0,9212,0,
,Cell: 62,0,0,786,0,0,0,447,0,0,0,0,0,9319,0,
,Cell: 63,0,0,734,0,0,0,407,0,0,0,0,0,8450,0,
,Cell: 64,0,0,760,0,0,0,434,0,0,0,0,0,8673,0,
,Cell: 65,0,0,792,0,0,0,446,0,0,0,0,0,8871,0,
,Cell: 66,0,0,815,0,0,0,434,0,0,0,0,0,8865,0,
,Cell: 67,0,0,794,0,0,0,468,0,0,0,0,0,9703,0,
,Cell: 68,0,0,756,0,0,0,466,0,0,0,0,0,9463,0,
,Cell: 69,0,0,743,0,0,0,437,0,0,0,0,0,9060,0,
,Cell: 70,0,0,742,0,0,0,431,0,0,0,0,0,8800,0,
,Cell: 71,0,0,744,0,0,0,430,0,0,0,0,0,8637,0,
,Cell: 72,0,0,743,0,0,0,437,0,0,0,0,0,9060,0,
,Cell: 73,0,0,742,0,0,0,431,0,0,0,0,0,8800,0,
,Cell: 74,0,0,756,0,0,0,466,0,0,0,0,0,9463,0,
,Cell: 75,0,0,744,0,0,0,430,0,0,0,0,0,8637,0,
,Cell: 56,0,0,729,0,0,0,433,0,0,0,0,0,8871,0,
,Cell: 57,0,0,769,0,0,0,436,0,0,0,0,0,9043,0,
,Cell: 58,0,0,719,0,0,0,416,0,0,0,0,0,8291,0,
,Cell: 59,0,0,745,0,0,0,447,0,0,0,0,0,9410,0,

Time: 15,Cell: 60,0,0,735,0,0,0,436,0,0,0,0,0,8992,0,
,Cell: 61,0,0,815,0,0,0,471,0,0,0,0,0,9483,0,
,Cell: 62,0,0,804,0,0,0,477,0,0,0,0,0,9615,0,
,Cell: 63,0,0,771,0,0,0,424,0,0,0,0,0,8713,0,
,Cell: 64,0,0,750,0,0,0,441,0,0,0,0,0,9137,0,
,Cell: 65,0,0,707,0,0,0,458,0,0,0,0,0,9283,0,
,Cell: 66,0,0,796,0,0,0,446,0,0,0,0,0,9030,0,
,Cell: 67,0,0,760,0,0,0,483,0,0,0,0,0,9903,0,
,Cell: 68,0,0,782,0,0,0,464,0,0,0,0,0,9711,0,
,Cell: 69,0,0,801,0,0,0,447,0,0,0,0,0,9374,0,
,Cell: 70,0,0,751,0,0,0,439,0,0,0,0,0,9028,0,
,Cell: 71,0,0,754,0,0,0,452,0,0,0,0,0,9096,0,
,Cell: 72,0,0,742,0,0,0,446,0,0,0,0,0,9434,0,
,Cell: 73,0,0,747,0,0,0,435,0,0,0,0,0,9058,0,
,Cell: 74,0,0,772,0,0,0,471,0,0,0,0,0,9785,0,
,Cell: 75,0,0,783,0,0,0,441,0,0,0,0,0,9009,0,
,Cell: 76,0,0,772,0,0,0,471,0,0,0,0,0,9785,0,
,Cell: 77,0,0,742,0,0,0,446,0,0,0,0,0,9434,0,
,Cell: 78,0,0,783,0,0,0,441,0,0,0,0,0,9009,0,
,Cell: 79,0,0,747,0,0,0,435,0,0,0,0,0,9058,0,

Time: 16,Cell: 80,0,0,776,0,0,0,470,0,0,0,0,0,9214,0,
,Cell: 81,0,0,738,0,0,0,452,0,0,0,0,0,9275,0,
,Cell: 82,0,0,797,0,0,0,477,0,0,0,0,0,10004,0,
,Cell: 83,0,0,773,0,0,0,454,0,0,0,0,0,9541,0,
,Cell: 64,0,0,745,0,0,0,445,0,0,0,0,0,9349,0,
,Cell: 65,0,0,763,0,0,0,456,0,0,0,0,0,9430,0,
,Cell: 66,0,0,793,0,0,0,452,0,0,0,0,0,9347,0,
,Cell: 67,0,0,763,0,0,0,508,0,0,0,0,0,10148,0,
,Cell: 68,0,0,756,0,0,0,475,0,0,0,0,0,9908,0,
,Cell: 69,0,0,830,0,0,0,477,0,0,0,0,0,9685,0,
,Cell: 70,0,0,783,0,0,0,448,0,0,0,0,0,9288,0,
,Cell: 71,0,0,756,0,0,0,464,0,0,0,0,0,9466,0,
,Cell: 72,0,0,746,0,0,0,475,0,0,0,0,0,9536,0,
,Cell: 73,0,0,758,0,0,0,454,0,0,0,0,0,9208,0,
,Cell: 74,0,0,752,0,0,0,484,0,0,0,0,0,9872,0,
,Cell: 75,0,0,726,0,0,0,458,0,0,0,0,0,9341,0,
,Cell: 76,0,0,797,0,0,0,477,0,0,0,0,0,10004,0,
,Cell: 77,0,0,773,0,0,0,454,0,0,0,0,0,9541,0,
,Cell: 78,0,0,776,0,0,0,470,0,0,0,0,0,9214,0,
,Cell: 79,0,0,738,0,0,0,452,0,0,0,0,0,9275,0,

Time: 17,Cell: 80,0,0,787,0,0,0,488,0,0,0,0,0,9659,0,
,Cell: 81,0,0,790,0,0,0,463,0,0,0,0,0,9458,0,
,Cell: 82,0,0,787,0,0,0,486,0,0,0,0,0,10161,0,
,Cell: 83,0,0,761,0,0,0,466,0,0,0,0,0,9739,0,
,Cell: 84,0,0,790,0,0,0,463,0,0,0,0,0,9458,0,
,Cell: 85,0,0,787,0,0,0,486,0,0,0,0,0,10161,0,
,Cell: 86,0,0,761,0,0,0,466,0,0,0,0,0,9739,0,
,Cell: 87,0,0,787,0,0,0,488,0,0,0,0,0,9659,0,
,Cell: 68,0,0,830,0,0,0,481,0,0,0,0,0,10071,0,
,Cell: 69,0,0,770,0,0,0,485,0,0,0,0,0,9969,0,
,Cell: 70,0,0,808,0,0,0,443,0,0,0,0,0,9510,0,
,Cell: 71,0,0,779,0,0,0,477,0,0,0,0,0,9812,0,
,Cell: 72,0,0,820,0,0,0,506,0,0,0,0,0,10072,0,
,Cell: 73,0,0,802,0,0,0,464,0,0,0,0,0,9480,0,
,Cell: 74,0,0,811,0,0,0,501,0,0,0,0,0,10334,0,
