
# This file can be used as a template for user-created/modified analysis inputs in the context of this particular model for these particular command-line arguments.
# The row after next MUST remain in the file in order for it to be parsable by the CSV reader. They indicate the following:
cell-total, time-start, time-col, cell-start, cell-end, specie-option,
20,0,1,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,

Time,Cell,ph1,ph7,ph13,pd,mh1,mh7,mh13,md,ph11,ph17,ph113,ph77,ph1313,ph713,
Time: 6.00003,Cell: 40,0,0,371,0,0,0,200,0,0,0,0,0,1366,0,
,Cell: 41,0,0,376,0,0,0,195,0,0,0,0,0,1434,0,
,Cell: 42,0,0,425,0,0,0,204,0,0,0,0,0,1323,0,
,Cell: 43,0,0,418,0,0,0,211,0,0,0,0,0,1371,0,
,Cell: 24,0,0,391,0,0,0,219,0,0,0,0,0,1419,0,
,Cell: 25,0,0,433,0,0,0,216,0,0,0,0,0,1384,0,
,Cell: 26,0,0,427,0,0,0,219,0,0,0,0,0,1451,0,
,Cell: 27,0,0,410,0,0,0,187,0,0,0,0,0,1279,0,
,Cell: 28,0,0,398,0,0,0,203,0,0,0,0,0,1343,0,
,Cell: 29,0,0,428,0,0,0,214,0,0,0,0,0,1461,0,
,Cell: 30,0,0,424,0,0,0,206,0,0,0,0,0,1364,0,
,Cell: 31,0,0,413,0,0,0,208,0,0,0,0,0,1332,0,
,Cell: 32,0,0,403,0,0,0,195,0,0,0,0,0,1436,0,
,Cell: 33,0,0,405,0,0,0,202,0,0,0,0,0,1283,0,
,Cell: 34,0,0,382,0,0,0,199,0,0,0,0,0,1403,0,
,Cell: 35,0,0,444,0,0,0,211,0,0,0,0,0,1349,0,
,Cell: 36,0,0,376,0,0,0,195,0,0,0,0,0,1434,0,
,Cell: 37,0,0,418,0,0,0,211,0,0,0,0,0,1371,0,
,Cell: 38,0,0,371,0,0,0,200,0,0,0,0,0,1366,0,
,Cell: 39,0,0,425,0,0,0,204,0,0,0,0,0,1323,0,

Time: 7.00003,Cell: 40,0,0,433,0,0,0,217,0,0,0,0,0,1710,0,
,Cell: 41,0,0,468,0,0,0,223,0,0,0,0,0,1760,0,
,Cell: 42,0,0,451,0,0,0,233,0,0,0,0,0,1737,0,
,Cell: 43,0,0,464,0,0,0,234,0,0,0,0,0,1800,0,
,Cell: 44,0,0,468,0,0,0,223,0,0,0,0,0,1760,0,
,Cell: 45,0,0,433,0,0,0,217,0,0,0,0,0,1710,0,
,Cell: 46,0,0,464,0,0,0,234,0,0,0,0,0,1800,0,
,Cell: 47,0,0,451,0,0,0,233,0,0,0,0,0,1737,0,
,Cell: 28,0,0,418,0,0,0,230,0,0,0,0,0,1759,0,
,Cell: 29,0,0,456,0,0,0,236,0,0,0,0,0,1877,0,
,Cell: 30,0,0,428,0,0,0,235,0,0,0,0,0,1777,0,
,Cell: 31,0,0,427,0,0,0,233,0,0,0,0,0,1741,0,
,Cell: 32,0,0,424,0,0,0,209,0,0,0,0,0,1759,0,
,Cell: 33,0,0,420,0,0,0,219,0,0,0,0,0,1672,0,
,Cell: 34,0,0,443,0,0,0,236,0,0,0,0,0,1751,0,
,Cell: 35,0,0,431,0,0,0,230,0,0,0,0,0,1818,0,
,Cell: 36,0,0,397,0,0,0,209,0,0,0,0,0,1812,0,
,Cell: 37,0,0,403,0,0,0,231,0,0,0,0,0,1776,0,
,Cell: 38,0,0,464,0,0,0,226,0,0,0,0,0,1750,0,
,Cell: 39,0,0,427,0,0,0,236,0,0,0,0,0,1706,0,

Time: 8.00003,Cell: 40,0,0,461,0,0,0,236,0,0,0,0,0,2063,0,
,Cell: 41,0,0,429,0,0,0,242,0,0,0,0,0,2147,0,
,Cell: 42,0,0,451,0,0,0,235,0,0,0,0,0,2157,0,
,Cell: 43,0,0,511,0,0,0,256,0,0,0,0,0,2219,0,
,Cell: 44,0,0,481,0,0,0,237,0,0,0,0,0,2176,0,
,Cell: 45,0,0,469,0,0,0,221,0,0,0,0,0,2093,0,
,Cell: 46,0,0,473,0,0,0,254,0,0,0,0,0,2192,0,
,Cell: 47,0,0,473,0,0,0,262,0,0,0,0,0,2193,0,
,Cell: 48,0,0,469,0,0,0,221,0,0,0,0,0,2093,0,
,Cell: 49,0,0,473,0,0,0,254,0,0,0,0,0,2192,0,
,Cell: 50,0,0,481,0,0,0,237,0,0,0,0,0,2176,0,
,Cell: 51,0,0,473,0,0,0,262,0,0,0,0,0,2193,0,
,Cell: 32,0,0,423,0,0,0,233,0,0,0,0,0,2090,0,
,Cell: 33,0,0,427,0,0,0,246,0,0,0,0,0,2050,0,
,Cell: 34,0,0,483,0,0,0,247,0,0,0,0,0,2165,0,
,Cell: 35,0,0,479,0,0,0,258,0,0,0,0,0,2238,0,
,Cell: 36,0,0,438,0,0,0,229,0,0,0,0,0,2154,0,
,Cell: 37,0,0,483,0,0,0,264,0,0,0,0,0,2157,0,
,Cell: 38,0,0,461,0,0,0,247,0,0,0,0,0,2161,0,
,Cell: 39,0,0,461,0,0,0,253,0,0,0,0,0,2110,0,

Time: 9.00003,Cell: 40,0,0,499,0,0,0,271,0,0,0,0,0,2410,0,
,Cell: 41,0,0,495,0,0,0,242,0,0,0,0,0,2472,0,
,Cell: 42,0,0,470,0,0,0,257,0,0,0,0,0,2474,0,
,Cell: 43,0,0,507,0,0,0,278,0,0,0,0,0,2614,0,
,Cell: 44,0,0,463,0,0,0,256,0,0,0,0,0,2492,0,
,Cell: 45,0,0,437,0,0,0,236,0,0,0,0,0,2424,0,
,Cell: 46,0,0,507,0,0,0,276,0,0,0,0,0,2583,0,
,Cell: 47,0,0,495,0,0,0,279,0,0,0,0,0,2612,0,
,Cell: 48,0,0,475,0,0,0,250,0,0,0,0,0,2436,0,
,Cell: 49,0,0,505,0,0,0,286,0,0,0,0,0,2600,0,
,Cell: 50,0,0,481,0,0,0,271,0,0,0,0,0,2512,0,
,Cell: 51,0,0,502,0,0,0,269,0,0,0,0,0,2626,0,
,Cell: 52,0,0,475,0,0,0,250,0,0,0,0,0,2436,0,
,Cell: 53,0,0,505,0,0,0,286,0,0,0,0,0,2600,0,
,Cell: 54,0,0,502,0,0,0,269,0,0,0,0,0,2626,0,
,Cell: 55,0,0,481,0,0,0,271,0,0,0,0,0,2512,0,
,Cell: 36,0,0,484,0,0,0,254,0,0,0,0,0,2452,0,
,Cell: 37,0,0,487,0,0,0,269,0,0,0,0,0,2611,0,
,Cell: 38,0,0,499,0,0,0,280,0,0,0,0,0,2562,0,
,Cell: 39,0,0,485,0,0,0,276,0,0,0,0,0,2499,0,

Time: 10,Cell: 40,0,0,518,0,0,0,282,0,0,0,0,0,2889,0,
,Cell: 41,0,0,488,0,0,0,259,0,0,0,0,0,2820,0,
,Cell: 42,0,0,522,0,0,0,273,0,0,0,0,0,2826,0,
,Cell: 43,0,0,498,0,0,0,298,0,0,0,0,0,3012,0,
,Cell: 44,0,0,533,0,0,0,265,0,0,0,0,0,2837,0,
,Cell: 45,0,0,465,0,0,0,254,0,0,0,0,0,2725,0,
,Cell: 46,0,0,504,0,0,0,285,0,0,0,0,0,3020,0,
,Cell: 47,0,0,510,0,0,0,287,0,0,0,0,0,3019,0,
,Cell: 48,0,0,479,0,0,0,261,0,0,0,0,0,2800,0,
,Cell: 49,0,0,530,0,0,0,305,0,0,0,0,0,3018,0,
,Cell: 50,0,0,567,0,0,0,289,0,0,0,0,0,2933,0,
,Cell: 51,0,0,515,0,0,0,290,0,0,0,0,0,2982,0,
,Cell: 52,0,0,478,0,0,0,257,0,0,0,0,0,2787,0,
,Cell: 53,0,0,530,0,0,0,298,0,0,0,0,0,3087,0,
,Cell: 54,0,0,520,0,0,0,277,0,0,0,0,0,2985,0,
,Cell: 55,0,0,491,0,0,0,287,0,0,0,0,0,2891,0,
,Cell: 56,0,0,530,0,0,0,298,0,0,0,0,0,3087,0,
,Cell: 57,0,0,491,0,0,0,287,0,0,0,0,0,2891,0,
,Cell: 58,0,0,520,0,0,0,277,0,0,0,0,0,2985,0,
,Cell: 59,0,0,478,0,0,0,257,0,0,0,0,0,2787,0,

Time: 11,Cell: 60,0,0,547,0,0,0,286,0,0,0,0,0,3353,0,
,Cell: 61,0,0,513,0,0,0,297,0,0,0,0,0,3422,0,
,Cell: 62,0,0,475,0,0,0,267,0,0,0,0,0,3058,0,
,Cell: 63,0,0,520,0,0,0,297,0,0,0,0,0,3323,0,
,Cell: 44,0,0,528,0,0,0,290,0,0,0,0,0,3182,0,
,Cell: 45,0,0,501,0,0,0,274,0,0,0,0,0,3002,0,
,Cell: 46,0,0,510,0,0,0,301,0,0,0,0,0,3410,0,
,Cell: 47,0,0,542,0,0,0,298,0,0,0,0,0,3328,0,
,Cell: 48,0,0,527,0,0,0,283,0,0,0,0,0,3109,0,
,Cell: 49,0,0,544,0,0,0,323,0,0,0,0,0,3429,0,
,Cell: 50,0,0,528,0,0,0,312,0,0,0,0,0,3324,0,
,Cell: 51,0,0,562,0,0,0,319,0,0,0,0,0,3341,0,
,Cell: 52,0,0,552,0,0,0,279,0,0,0,0,0,3141,0,
,Cell: 53,0,0,573,0,0,0,309,0,0,0,0,0,3478,0,
,Cell: 54,0,0,493,0,0,0,305,0,0,0,0,0,3341,0,
,Cell: 55,0,0,509,0,0,0,302,0,0,0,0,0,3237,0,
,Cell: 56,0,0,513,0,0,0,297,0,0,0,0,0,3422,0,
,Cell: 57,0,0,520,0,0,0,297,0,0,0,0,0,3323,0,
,Cell: 58,0,0,547,0,0,0,286,0,0,0,0,0,3353,0,
,Cell: 59,0,0,475,0,0,0,267,0,0,0,0,0,3058,0,

Time: 12,Cell: 60,0,0,526,0,0,0,307,0,0,0,0,0,3685,0,
,Cell: 61,0,0,534,0,0,0,321,0,0,0,0,0,3701,0,
,Cell: 62,0,0,513,0,0,0,264,0,0,0,0,0,3312,0,
,Cell: 63,0,0,538,0,0,0,315,0,0,0,0,0,3624,0,
,Cell: 64,0,0,538,0,0,0,315,0,0,0,0,0,3624,0,
,Cell: 65,0,0,513,0,0,0,264,0,0,0,0,0,3312,0,
,Cell: 66,0,0,526,0,0,0,307,0,0,0,0,0,3685,0,
,Cell: 67,0,0,534,0,0,0,321,0,0,0,0,0,3701,0,
,Cell: 48,0,0,548,0,0,0,302,0,0,0,0,0,3441,0,
,Cell: 49,0,0,565,0,0,0,341,0,0,0,0,0,3845,0,
,Cell: 50,0,0,545,0,0,0,310,0,0,0,0,0,3653,0,
,Cell: 51,0,0,546,0,0,0,331,0,0,0,0,0,3714,0,
,Cell: 52,0,0,528,0,0,0,291,0,0,0,0,0,3475,0,
,Cell: 53,0,0,529,0,0,0,332,0,0,0,0,0,3875,0,
,Cell: 54,0,0,541,0,0,0,324,0,0,0,0,0,3655,0,
,Cell: 55,0,0,547,0,0,0,312,0,0,0,0,0,3649,0,
,Cell: 56,0,0,532,0,0,0,303,0,0,0,0,0,3699,0,
,Cell: 57,0,0,511,0,0,0,309,0,0,0,0,0,3661,0,
,Cell: 58,0,0,530,0,0,0,319,0,0,0,0,0,3671,0,
,Cell: 59,0,0,520,0,0,0,280,0,0,0,0,0,3298,0,

Time: 13,Cell: 60,0,0,567,0,0,0,308,0,0,0,0,0,3988,0,
,Cell: 61,0,0,537,0,0,0,339,0,0,0,0,0,4047,0,
,Cell: 62,0,0,518,0,0,0,268,0,0,0,0,0,3541,0,
,Cell: 63,0,0,553,0,0,0,327,0,0,0,0,0,3993,0,
,Cell: 64,0,0,559,0,0,0,331,0,0,0,0,0,4003,0,
,Cell: 65,0,0,498,0,0,0,274,0,0,0,0,0,3513,0,
,Cell: 66,0,0,557,0,0,0,318,0,0,0,0,0,4022,0,
,Cell: 67,0,0,573,0,0,0,325,0,0,0,0,0,4012,0,
,Cell: 68,0,0,559,0,0,0,331,0,0,0,0,0,4003,0,
,Cell: 69,0,0,498,0,0,0,274,0,0,0,0,0,3513,0,
,Cell: 70,0,0,557,0,0,0,318,0,0,0,0,0,4022,0,
,Cell: 71,0,0,573,0,0,0,325,0,0,0,0,0,4012,0,
,Cell: 52,0,0,518,0,0,0,308,0,0,0,0,0,3772,0,
,Cell: 53,0,0,558,0,0,0,347,0,0,0,0,0,4234,0,
,Cell: 54,0,0,548,0,0,0,352,0,0,0,0,0,4029,0,
,Cell: 55,0,0,529,0,0,0,312,0,0,0,0,0,3992,0,
,Cell: 56,0,0,547,0,0,0,303,0,0,0,0,0,4020,0,
,Cell: 57,0,0,506,0,0,0,324,0,0,0,0,0,3931,0,
,Cell: 58,0,0,548,0,0,0,331,0,0,0,0,0,4020,0,
,Cell: 59,0,0,556,0,0,0,302,0,0,0,0,0,3598,0,

Time: 14,Cell: 60,0,0,554,0,0,0,311,0,0,0,0,0,4254,0,
,Cell: 61,0,0,571,0,0,0,352,0,0,0,0,0,4392,0,
,Cell: 62,0,0,505,0,0,0,287,0,0,0,0,0,3752,0,
,Cell: 63,0,0,521,0,0,0,329,0,0,0,0,0,4265,0,
,Cell: 64,0,0,536,0,0,0,335,0,0,0,0,0,4343,0,
,Cell: 65,0,0,551,0,0,0,288,0,0,0,0,0,3719,0,
,Cell: 66,0,0,565,0,0,0,328,0,0,0,0,0,4345,0,
,Cell: 67,0,0,578,0,0,0,344,0,0,0,0,0,4294,0,
,Cell: 68,0,0,569,0,0,0,342,0,0,0,0,0,4224,0,
,Cell: 69,0,0,491,0,0,0,278,0,0,0,0,0,3753,0,
,Cell: 70,0,0,555,0,0,0,341,0,0,0,0,0,4313,0,
,Cell: 71,0,0,586,0,0,0,323,0,0,0,0,0,4353,0,
,Cell: 72,0,0,569,0,0,0,342,0,0,0,0,0,4224,0,
,Cell: 73,0,0,555,0,0,0,341,0,0,0,0,0,4313,0,
,Cell: 74,0,0,586,0,0,0,323,0,0,0,0,0,4353,0,
,Cell: 75,0,0,491,0,0,0,278,0,0,0,0,0,3753,0,
,Cell: 56,0,0,537,0,0,0,313,0,0,0,0,0,4234,0,
,Cell: 57,0,0,573,0,0,0,344,0,0,0,0,0,4250,0,
,Cell: 58,0,0,594,0,0,0,341,0,0,0,0,0,4379,0,
,Cell: 59,0,0,561,0,0,0,309,0,0,0,0,0,3906,0,

Time: 15,Cell: 60,0,0,558,0,0,0,313,0,0,0,0,0,4492,0,
,Cell: 61,0,0,581,0,0,0,365,0,0,0,0,0,4690,0,
,Cell: 62,0,0,513,0,0,0,317,0,0,0,0,0,3947,0,
,Cell: 63,0,0,583,0,0,0,332,0,0,0,0,0,4503,0,
,Cell: 64,0,0,613,0,0,0,334,0,0,0,0,0,4637,0,
,Cell: 65,0,0,537,0,0,0,298,0,0,0,0,0,3984,0,
,Cell: 66,0,0,586,0,0,0,327,0,0,0,0,0,4557,0,
,Cell: 67,0,0,583,0,0,0,371,0,0,0,0,0,4670,0,
,Cell: 68,0,0,589,0,0,0,346,0,0,0,0,0,4569,0,
,Cell: 69,0,0,528,0,0,0,291,0,0,0,0,0,3891,0,
,Cell: 70,0,0,605,0,0,0,359,0,0,0,0,0,4610,0,
,Cell: 71,0,0,540,0,0,0,336,0,0,0,0,0,4595,0,
,Cell: 72,0,0,566,0,0,0,347,0,0,0,0,0,4508,0,
,Cell: 73,0,0,602,0,0,0,348,0,0,0,0,0,4576,0,
,Cell: 74,0,0,594,0,0,0,325,0,0,0,0,0,4573,0,
,Cell: 75,0,0,521,0,0,0,288,0,0,0,0,0,3953,0,
,Cell: 76,0,0,566,0,0,0,347,0,0,0,0,0,4508,0,
,Cell: 77,0,0,521,0,0,0,288,0,0,0,0,0,3953,0,
,Cell: 78,0,0,594,0,0,0,325,0,0,0,0,0,4573,0,
,Cell: 79,0,0,602,0,0,0,348,0,0,0,0,0,4576,0,

Time: 16,Cell: 80,0,0,537,0,0,0,302,0,0,0,0,0,4176,0,
,Cell: 81,0,0,558,0,0,0,359,0,0,0,0,0,4788,0,
,Cell: 82,0,0,594,0,0,0,351,0,0,0,0,0,4862,0,
,Cell: 83,0,0,564,0,0,0,342,0,0,0,0,0,4765,0,
,Cell: 64,0,0,581,0,0,0,337,0,0,0,0,0,4884,0,
,Cell: 65,0,0,537,0,0,0,321,0,0,0,0,0,4243,0,
,Cell: 66,0,0,537,0,0,0,340,0,0,0,0,0,4808,0,
,Cell: 67,0,0,624,0,0,0,380,0,0,0,0,0,5021,0,
,Cell: 68,0,0,613,0,0,0,360,0,0,0,0,0,4739,0,
,Cell: 69,0,0,538,0,0,0,304,0,0,0,0,0,4067,0,
,Cell: 70,0,0,601,0,0,0,352,0,0,0,0,0,4869,0,
,Cell: 71,0,0,624,0,0,0,341,0,0,0,0,0,4876,0,
,Cell: 72,0,0,580,0,0,0,364,0,0,0,0,0,4852,0,
,Cell: 73,0,0,605,0,0,0,350,0,0,0,0,0,4849,0,
,Cell: 74,0,0,534,0,0,0,344,0,0,0,0,0,4822,0,
,Cell: 75,0,0,533,0,0,0,298,0,0,0,0,0,4160,0,
,Cell: 76,0,0,558,0,0,0,359,0,0,0,0,0,4788,0,
,Cell: 77,0,0,537,0,0,0,302,0,0,0,0,0,4176,0,
,Cell: 78,0,0,564,0,0,0,342,0,0,0,0,0,4765,0,
,Cell: 79,0,0,594,0,0,0,351,0,0,0,0,0,4862,0,

Time: 17,Cell: 80,0,0,553,0,0,0,321,0,0,0,0,0,4382,0,
,Cell: 81,0,0,583,0,0,0,384,0,0,0,0,0,5016,0,
,Cell: 82,0,0,595,0,0,0,375,0,0,0,0,0,5094,0,
,Cell: 83,0,0,592,0,0,0,355,0,0,0,0,0,4962,0,
,Cell: 84,0,0,583,0,0,0,384,0,0,0,0,0,5016,0,
,Cell: 85,0,0,592,0,0,0,355,0,0,0,0,0,4962,0,
,Cell: 86,0,0,595,0,0,0,375,0,0,0,0,0,5094,0,
,Cell: 87,0,0,553,0,0,0,321,0,0,0,0,0,4382,0,
,Cell: 68,0,0,596,0,0,0,371,0,0,0,0,0,5054,0,
,Cell: 69,0,0,552,0,0,0,308,0,0,0,0,0,4321,0,
,Cell: 70,0,0,574,0,0,0,357,0,0,0,0,0,5060,0,
,Cell: 71,0,0,573,0,0,0,356,0,0,0,0,0,5065,0,
,Cell: 72,0,0,580,0,0,0,375,0,0,0,0,0,5125,0,
,Cell: 73,0,0,586,0,0,0,355,0,0,0,0,0,5121,0,
,Cell: 74,0,0,619,0,0,0,353,0,0,0,0,0,5075,0,
,Cell: 75,0,0,501,0,0,0,313,0,0,0,0,0,4359,0,
